Date,Open,High,Low,Close,Volume,Adj Close
2014-05-13,19.02,19.055,18.89,18.945,4381300,16.496
2014-05-12,18.97,19.095,18.95,19.01,4254000,16.552
2014-05-09,19.085,19.12,18.88,18.935,4562400,16.487
2014-05-08,19.00,19.085,18.83,19.085,6522600,16.618
2014-05-07,19.055,19.205,19.01,19.10,4109800,16.631
2014-05-06,19.20,19.275,18.935,19.055,5466500,16.592
2014-05-05,19.145,19.28,18.97,19.23,5229500,16.744
2014-05-02,19.30,19.405,19.105,19.15,7134700,16.674
2014-05-01,19.34,19.34,19.34,19.34,000,16.84
2014-04-30,19.45,19.485,19.325,19.34,5404100,16.84
2014-04-29,19.54,19.60,19.38,19.495,4764300,16.975
2014-04-28,19.725,19.79,19.295,19.435,6225000,16.922
2014-04-25,20.00,20.045,19.595,19.62,6472800,17.084
2014-04-24,20.025,20.16,19.935,20.125,3543400,17.523
2014-04-23,20.105,20.15,19.905,19.91,3464300,17.336
2014-04-22,20.155,20.30,20.125,20.165,3390900,17.558
2014-04-21,20.145,20.145,20.145,20.145,000,17.541
2014-04-18,20.145,20.145,20.145,20.145,000,17.541
2014-04-17,20.03,20.22,19.93,20.145,3656400,17.541
2014-04-16,19.96,20.065,19.855,20.00,2963800,17.414
2014-04-15,20.025,20.17,19.725,19.745,4624400,17.192
2014-04-14,19.87,20.16,19.81,20.095,4415600,17.497
2014-04-11,20.005,20.055,19.84,19.955,5537900,17.375
2014-04-10,20.185,20.25,20.045,20.13,3749700,17.528
2014-04-09,19.88,20.255,19.88,20.23,3977400,17.615
2014-04-08,20.585,20.62,19.845,19.95,8796800,17.371
2014-04-07,20.555,21.025,20.39,20.62,9874300,17.954
2014-04-04,20.495,20.76,20.315,20.555,6719300,17.898
2014-04-03,20.25,20.48,20.18,20.475,5686700,17.828
2014-04-02,20.15,20.24,20.065,20.185,4687300,17.576
2014-04-01,20.26,20.37,20.14,20.16,4870000,17.554
2014-03-31,20.40,20.50,20.105,20.22,5002100,17.606
2014-03-28,19.94,20.365,19.94,20.315,5721300,17.689
2014-03-27,19.82,19.99,19.73,19.925,4541600,17.349
2014-03-26,19.665,19.85,19.575,19.80,6468100,17.24
2014-03-25,19.605,19.735,19.55,19.60,7258900,17.066
2014-03-24,19.65,19.885,19.595,19.635,6693400,17.097
2014-03-21,20.065,20.135,19.65,19.67,10119100,17.127
2014-03-20,19.70,20.015,19.57,19.94,9959200,17.362
2014-03-19,19.80,19.82,19.63,19.70,6151800,17.153
2014-03-18,20.035,20.07,19.81,19.845,8223600,17.279
2014-03-17,19.95,20.135,19.87,20.13,5555300,17.528
2014-03-14,19.76,20.04,19.635,19.90,13871500,17.327
2014-03-13,20.24,20.39,19.86,19.87,8666800,17.301
2014-03-12,20.10,20.22,20.05,20.14,7928100,17.536
2014-03-11,20.38,20.475,20.125,20.165,8630400,17.558
2014-03-10,20.375,20.84,20.295,20.295,8045800,17.671
2014-03-07,20.785,20.815,20.295,20.31,8665400,17.684
2014-03-06,20.995,21.00,20.50,20.745,9483300,18.063
2014-03-05,20.57,20.74,20.52,20.565,4399200,17.906
2014-03-04,20.545,20.755,20.50,20.635,5849500,17.967
2014-03-03,20.50,20.675,20.34,20.37,8480800,17.737
2014-02-28,20.625,20.83,20.525,20.715,6528900,18.037
2014-02-27,20.98,21.045,20.425,20.635,8410700,17.967
2014-02-26,21.00,21.115,20.60,21.10,8583700,18.372
2014-02-25,21.18,21.18,20.065,21.015,12565900,18.298
2014-02-24,20.95,21.31,20.735,21.25,7561300,18.503
2014-02-21,20.825,20.915,20.77,20.835,3966600,18.141
2014-02-20,20.725,20.845,20.62,20.81,3213900,18.12
2014-02-19,20.60,20.945,20.60,20.895,5943700,18.194
2014-02-18,20.57,20.66,20.365,20.625,4785000,17.959
2014-02-17,20.50,20.565,20.38,20.525,2431400,17.872
2014-02-14,20.225,20.49,20.21,20.485,4844000,17.837
2014-02-13,20.16,20.25,20.035,20.23,3595600,17.615
2014-02-12,19.99,20.25,19.765,20.235,5419400,17.619
2014-02-11,19.945,20.055,19.845,20.00,4814900,17.414
2014-02-10,19.985,20.00,19.735,19.86,3326800,17.293
2014-02-07,20.00,20.01,19.74,19.985,4922300,17.401
2014-02-06,19.30,19.99,19.28,19.965,6445800,17.384
2014-02-05,19.34,19.44,19.17,19.245,4682700,16.757
2014-02-04,19.42,19.585,19.33,19.39,5424500,16.883
2014-02-03,19.845,20.015,19.515,19.545,7280800,17.018
2014-01-31,20.025,20.035,19.605,19.94,7332300,17.362
2014-01-30,19.59,20.10,19.43,20.06,8086800,17.467
2014-01-29,19.31,19.63,19.055,19.37,7618700,16.866
2014-01-28,19.39,19.465,19.14,19.23,6199200,16.744
2014-01-27,19.43,19.555,19.055,19.31,4855900,16.814
